"ppn"	"mv"	"trial"	"blk"	"hnd"	"tfac"	"fac"	"prmt"	"ttype"	"xr"	"r"	"cor"	"rt"	"re"	"target"	"contingency_aware"	"contingency_correct"
"550"	5	"v"	38	2	1	2	2	216	1	5	5	1	409	1	"mooi"	1	1
"551"	5	"v"	39	2	1	1	6	216	0	6	6	1	433	9	"stug"	1	1
"553"	5	"v"	41	2	1	2	3	216	1	5	5	1	480	7	"lief"	1	1
"554"	5	"v"	42	2	1	1	0	216	1	5	5	1	426	7	"sympathiek"	1	1
"555"	5	"v"	43	2	1	2	5	216	0	6	6	1	480	1	"onsympathiek"	1	1
"556"	5	"v"	44	2	1	1	0	216	1	5	5	1	578	1	"liefhebbend"	1	1
"557"	5	"v"	45	2	1	1	1	216	1	5	5	1	410	6	"liefhebbend"	1	1
"558"	5	"v"	46	2	1	2	2	216	1	5	5	1	467	7	"mooi"	1	1
"559"	5	"v"	47	2	1	1	7	216	1	5	5	1	433	1	"mooi"	1	1
"560"	5	"v"	48	2	1	2	5	216	0	6	6	1	678	1	"onsympathiek"	1	1
"561"	5	"v"	49	2	1	1	0	216	0	6	6	1	556	1	"humeurig"	1	1
"562"	5	"v"	50	2	1	2	5	216	1	5	5	1	509	1	"vriendelijk"	1	1
"563"	5	"v"	51	2	1	1	7	216	1	5	5	1	472	1	"aangenaam"	1	1
"564"	5	"v"	52	2	1	1	6	216	0	6	6	1	467	1	"stug"	1	1
"565"	5	"v"	53	2	1	2	5	216	0	6	6	1	435	1	"onvriendelijk"	1	1
"566"	5	"v"	54	2	1	1	1	216	1	5	5	1	472	1	"vriendelijk"	1	1
"567"	5	"v"	55	2	1	1	0	216	1	5	5	1	471	7	"liefhebbend"	1	1
"568"	5	"v"	56	2	1	2	2	216	0	6	6	1	448	8	"onaardig"	1	1
"569"	5	"v"	57	2	1	2	3	216	0	6	6	1	462	7	"onvriendelijk"	1	1
"570"	5	"v"	58	2	1	1	0	216	1	5	5	1	461	1	"liefhebbend"	1	1
"571"	5	"v"	59	2	1	1	0	216	1	5	5	1	504	9	"liefhebbend"	1	1
"572"	5	"v"	60	2	1	2	4	216	1	5	5	1	436	6	"aangenaam"	1	1
"573"	5	"v"	61	2	1	1	0	216	0	6	6	1	460	1	"irritant"	1	1
"574"	5	"v"	62	2	1	1	7	216	0	6	6	1	507	1	"humeurig"	1	1
"575"	5	"v"	63	2	1	1	6	216	1	5	5	1	552	7	"liefhebbend"	1	1
"576"	5	"v"	64	2	1	2	5	216	1	5	5	1	511	10	"sympathiek"	1	1
"577"	5	"v"	65	3	1	1	6	216	0	6	6	1	416	7	"onsympathiek"	1	1
"578"	5	"v"	66	3	1	1	1	216	0	6	6	1	496	1	"onaardig"	1	1
"579"	5	"v"	67	3	1	1	7	216	1	5	5	1	460	7	"vriendelijk"	1	1
"580"	5	"v"	68	3	1	1	0	216	1	5	5	1	427	7	"aangenaam"	1	1
"581"	5	"v"	69	3	1	2	3	216	1	5	5	1	453	8	"sympathiek"	1	1
"582"	5	"v"	70	3	1	1	6	216	0	6	6	1	500	1	"onaardig"	1	1
"583"	5	"v"	71	3	1	2	5	216	0	6	6	1	634	7	"onsympathiek"	1	1
"584"	5	"v"	72	3	1	2	3	216	1	5	5	1	500	1	"sympathiek"	1	1
"585"	5	"v"	73	3	1	2	4	216	1	5	5	1	442	1	"aangenaam"	1	1
"586"	5	"v"	74	3	1	2	4	216	1	5	5	1	458	1	"mooi"	1	1
"587"	5	"v"	75	3	1	2	4	216	1	5	5	1	522	7	"liefhebbend"	1	1
"588"	5	"v"	76	3	1	2	2	216	1	5	5	1	497	1	"vriendelijk"	1	1
"589"	5	"v"	77	3	1	1	6	216	1	5	5	1	479	10	"sympathiek"	1	1
"590"	5	"v"	78	3	1	2	4	216	1	5	5	1	432	7	"lief"	1	1
"591"	5	"v"	79	3	1	1	7	216	0	6	6	1	534	10	"irritant"	1	1
"592"	5	"v"	80	3	1	2	4	216	1	5	5	1	414	1	"aangenaam"	1	1
"593"	5	"v"	81	3	1	1	0	216	1	5	5	1	518	7	"vriendelijk"	1	1
"594"	5	"v"	82	3	1	1	7	216	0	6	6	1	552	6	"stug"	1	1
"595"	5	"v"	83	3	1	1	1	216	1	5	5	1	543	1	"lief"	1	1
"596"	5	"v"	84	3	1	1	1	216	0	6	6	1	613	6	"humeurig"	1	1
"597"	5	"v"	85	3	1	1	0	216	0	6	6	1	560	7	"onsympathiek"	1	1
"598"	5	"v"	86	3	1	2	3	216	1	5	5	1	538	7	"aangenaam"	1	1
"599"	5	"v"	87	3	1	2	2	216	0	6	6	1	469	7	"onsympathiek"	1	1
"600"	5	"v"	88	3	1	2	5	216	1	5	5	1	484	1	"liefhebbend"	1	1
"601"	5	"v"	89	3	1	1	1	216	1	5	5	1	497	1	"vriendelijk"	1	1
"602"	5	"v"	90	3	1	1	0	216	0	6	6	1	471	7	"irritant"	1	1
"604"	5	"v"	92	3	1	2	2	216	0	6	6	1	461	1	"irritant"	1	1
"605"	5	"v"	93	3	1	2	4	216	0	6	6	1	516	1	"onaardig"	1	1
"606"	5	"v"	94	3	1	1	1	216	0	6	6	1	468	1	"onsympathiek"	1	1
"607"	5	"v"	95	3	1	2	2	216	1	5	5	1	555	1	"lief"	1	1
"608"	5	"v"	96	3	1	2	5	216	0	6	6	1	433	8	"irritant"	1	1
"609"	5	"v"	97	4	1	1	6	216	1	5	5	1	475	7	"aangenaam"	1	1
"610"	5	"v"	98	4	1	2	4	216	1	5	5	1	497	1	"liefhebbend"	1	1
"611"	5	"v"	99	4	1	1	0	216	1	5	5	1	459	7	"aangenaam"	1	1
"612"	5	"v"	100	4	1	1	6	216	0	6	6	1	521	1	"humeurig"	1	1
"613"	5	"v"	101	4	1	1	0	216	0	6	6	1	514	1	"humeurig"	1	1
"614"	5	"v"	102	4	1	2	4	216	1	5	5	1	547	10	"sympathiek"	1	1
"615"	5	"v"	103	4	1	1	1	216	0	6	6	1	547	1	"onvriendelijk"	1	1
"616"	5	"v"	104	4	1	2	2	216	1	5	5	1	478	1	"aangenaam"	1	1
"617"	5	"v"	105	4	1	1	7	216	0	6	6	1	424	8	"onaardig"	1	1
"618"	5	"v"	106	4	1	1	6	216	1	5	5	1	470	1	"lief"	1	1
"619"	5	"v"	107	4	1	2	3	216	1	5	5	1	597	1	"sympathiek"	1	1
"620"	5	"v"	108	4	1	2	3	216	0	6	6	1	544	1	"irritant"	1	1
"621"	5	"v"	109	4	1	2	2	216	1	5	5	1	624	1	"vriendelijk"	1	1
"622"	5	"v"	110	4	1	2	2	216	0	6	6	1	535	1	"humeurig"	1	1
"623"	5	"v"	111	4	1	2	3	216	0	6	6	1	605	1	"stug"	1	1
"624"	5	"v"	112	4	1	1	6	216	1	5	5	1	473	10	"lief"	1	1
"625"	5	"v"	113	4	1	1	7	216	1	5	5	1	578	9	"liefhebbend"	1	1
"627"	5	"v"	115	4	1	2	3	216	1	5	5	1	469	1	"lief"	1	1
"628"	5	"v"	116	4	1	2	4	216	0	6	6	1	416	1	"onsympathiek"	1	1
"629"	5	"v"	117	4	1	2	5	216	1	5	5	1	407	1	"liefhebbend"	1	1
"630"	5	"v"	118	4	1	1	6	216	1	5	5	1	513	1	"vriendelijk"	1	1
"631"	5	"v"	119	4	1	2	3	216	0	6	6	1	510	1	"irritant"	1	1
"632"	5	"v"	120	4	1	2	4	216	0	6	6	1	512	1	"onsympathiek"	1	1
"633"	5	"v"	121	4	1	2	4	216	0	6	6	1	575	8	"humeurig"	1	1
"634"	5	"v"	122	4	1	2	5	216	1	5	5	1	487	10	"vriendelijk"	1	1
"635"	5	"v"	123	4	1	1	7	216	1	5	5	1	504	1	"aangenaam"	1	1
"636"	5	"v"	124	4	1	1	0	216	0	6	6	1	444	7	"onaardig"	1	1
"638"	5	"v"	126	4	1	1	1	216	1	5	5	1	447	7	"lief"	1	1
"639"	5	"v"	127	4	1	1	7	216	1	5	5	1	487	7	"sympathiek"	1	1
"640"	5	"v"	128	4	1	2	2	216	0	6	6	1	511	1	"onvriendelijk"	1	1
"642"	6	"m"	2	1	2	2	5	216	1	6	6	1	744	7	"vriendelijk"	0	2
"643"	6	"m"	3	1	2	2	2	216	1	6	6	1	689	1	"aangenaam"	1	1
"645"	6	"m"	5	1	2	2	5	216	0	5	5	1	972	1	"onsympathiek"	0	2
"646"	6	"m"	6	1	2	1	7	216	1	6	6	1	597	1	"mooi"	0	2
"647"	6	"m"	7	1	2	2	4	216	1	6	6	1	685	7	"lief"	1	1
"648"	6	"m"	8	1	2	1	1	216	1	6	6	1	635	1	"mooi"	0	3
"649"	6	"m"	9	1	2	2	4	216	0	5	5	1	745	6	"onvriendelijk"	1	1
"651"	6	"m"	11	1	2	1	0	216	0	5	5	1	801	1	"irritant"	0	3
"652"	6	"m"	12	1	2	1	1	216	0	5	5	1	683	9	"irritant"	0	3
"653"	6	"m"	13	1	2	1	7	216	0	5	5	1	774	7	"onvriendelijk"	0	2
"654"	6	"m"	14	1	2	1	1	216	1	6	6	1	632	1	"lief"	0	3
"655"	6	"m"	15	1	2	1	1	216	1	6	6	1	721	1	"vriendelijk"	0	3
"656"	6	"m"	16	1	2	2	5	216	1	6	6	1	941	9	"sympathiek"	0	2
"657"	6	"m"	17	1	2	2	3	216	1	6	6	1	753	1	"vriendelijk"	0	2
"658"	6	"m"	18	1	2	1	6	216	1	6	6	1	825	7	"sympathiek"	0	3
"659"	6	"m"	19	1	2	1	7	216	0	5	5	1	854	1	"humeurig"	0	2
"660"	6	"m"	20	1	2	2	3	216	1	6	6	1	725	1	"vriendelijk"	0	2
"661"	6	"m"	21	1	2	2	3	216	1	6	6	1	748	1	"aangenaam"	0	2
"662"	6	"m"	22	1	2	2	3	216	1	6	6	1	672	10	"aangenaam"	0	2
"663"	6	"m"	23	1	2	1	1	216	1	6	6	1	807	9	"liefhebbend"	0	3
"664"	6	"m"	24	1	2	2	2	216	0	5	5	1	729	7	"stug"	1	1
"665"	6	"m"	25	1	2	1	6	216	0	5	5	1	736	1	"onaardig"	0	3
"666"	6	"m"	26	1	2	2	4	216	1	6	6	1	637	7	"lief"	1	1
"667"	6	"m"	27	1	2	2	4	216	1	6	6	1	943	7	"sympathiek"	1	1
"668"	6	"m"	28	1	2	1	1	216	0	5	5	1	606	1	"onaardig"	0	3
"669"	6	"m"	29	1	2	1	0	216	0	5	5	1	667	7	"irritant"	0	3
"670"	6	"m"	30	1	2	1	6	216	0	5	5	1	580	1	"onsympathiek"	0	3
"671"	6	"m"	31	1	2	1	1	216	0	5	5	1	591	7	"onsympathiek"	0	3
"672"	6	"m"	32	1	2	1	7	216	0	5	5	1	572	7	"onvriendelijk"	0	2
"673"	6	"m"	33	2	2	1	7	216	1	6	6	1	628	1	"lief"	0	2
"674"	6	"m"	34	2	2	2	2	216	1	6	6	1	724	1	"liefhebbend"	1	1
"675"	6	"m"	35	2	2	2	3	216	0	5	5	1	626	1	"stug"	0	2
"676"	6	"m"	36	2	2	1	6	216	1	6	6	1	607	8	"lief"	0	3
"677"	6	"m"	37	2	2	1	6	216	1	6	6	1	670	1	"aangenaam"	0	3
"678"	6	"m"	38	2	2	2	2	216	1	6	6	1	633	7	"vriendelijk"	1	1
"679"	6	"m"	39	2	2	2	4	216	0	5	5	1	809	10	"humeurig"	1	1
"680"	6	"m"	40	2	2	2	4	216	0	5	5	1	734	1	"onvriendelijk"	1	1
"681"	6	"m"	41	2	2	1	1	216	1	6	6	1	632	1	"lief"	0	3
"682"	6	"m"	42	2	2	1	0	216	0	5	5	1	687	8	"onvriendelijk"	0	3
"683"	6	"m"	43	2	2	1	1	216	0	5	5	1	601	1	"onaardig"	0	3
"684"	6	"m"	44	2	2	2	5	216	0	5	5	1	597	7	"onaardig"	0	2
"685"	6	"m"	45	2	2	2	2	216	0	5	5	1	623	7	"irritant"	1	1
"686"	6	"m"	46	2	2	2	3	216	0	5	5	1	848	7	"humeurig"	0	2
"687"	6	"m"	47	2	2	2	5	216	0	5	5	1	612	1	"stug"	0	2
"688"	6	"m"	48	2	2	1	7	216	1	6	6	1	755	1	"aangenaam"	0	2
"689"	6	"m"	49	2	2	1	6	216	1	6	6	1	765	7	"liefhebbend"	0	3
"690"	6	"m"	50	2	2	1	0	216	1	6	6	1	750	1	"aangenaam"	0	3
"691"	6	"m"	51	2	2	1	7	216	0	5	5	1	653	6	"onaardig"	0	2
"692"	6	"m"	52	2	2	2	4	216	0	5	5	1	593	7	"stug"	1	1
"693"	6	"m"	53	2	2	1	1	216	0	5	5	1	615	9	"stug"	0	3
"694"	6	"m"	54	2	2	1	7	216	1	6	6	1	841	1	"sympathiek"	0	2
"695"	6	"m"	55	2	2	2	5	216	0	5	5	1	661	1	"irritant"	0	2
"696"	6	"m"	56	2	2	1	7	216	1	6	6	1	693	1	"liefhebbend"	0	2
"697"	6	"m"	57	2	2	1	1	216	0	5	5	1	868	1	"humeurig"	0	3
"698"	6	"m"	58	2	2	2	5	216	1	6	6	1	637	1	"liefhebbend"	0	2
"699"	6	"m"	59	2	2	1	1	216	0	5	5	1	929	7	"onvriendelijk"	0	3
"700"	6	"m"	60	2	2	2	4	216	0	5	5	1	622	7	"onaardig"	1	1
"701"	6	"m"	61	2	2	2	4	216	0	5	5	1	638	1	"irritant"	1	1
"702"	6	"m"	62	2	2	2	2	216	1	6	6	1	604	1	"mooi"	1	1
"703"	6	"m"	63	2	2	1	1	216	1	6	6	1	554	7	"lief"	0	3
"704"	6	"m"	64	2	2	1	0	216	1	6	6	1	696	1	"vriendelijk"	0	3
"705"	6	"m"	65	3	2	1	1	216	1	6	6	1	632	7	"mooi"	0	3
"706"	6	"m"	66	3	2	1	6	216	1	6	6	1	636	1	"sympathiek"	0	3
"707"	6	"m"	67	3	2	1	0	216	1	6	6	1	544	1	"sympathiek"	0	3
"708"	6	"m"	68	3	2	2	5	216	1	6	6	1	643	1	"sympathiek"	0	2
"709"	6	"m"	69	3	2	1	6	216	0	5	5	1	660	1	"onvriendelijk"	0	3
"710"	6	"m"	70	3	2	2	5	216	0	5	5	1	636	6	"irritant"	0	2
"711"	6	"m"	71	3	2	2	2	216	0	5	5	1	656	1	"onaardig"	1	1
"712"	6	"m"	72	3	2	2	2	216	1	6	6	1	572	1	"lief"	1	1
"713"	6	"m"	73	3	2	1	6	216	0	5	5	1	607	6	"irritant"	0	3
"714"	6	"m"	74	3	2	1	6	216	1	6	6	1	617	9	"aangenaam"	0	3
"715"	6	"m"	75	3	2	1	0	216	1	6	6	1	571	1	"mooi"	0	3
"716"	6	"m"	76	3	2	1	7	216	0	5	5	1	617	1	"stug"	0	2
"717"	6	"m"	77	3	2	1	6	216	1	6	6	1	517	1	"liefhebbend"	0	3
"718"	6	"m"	78	3	2	2	4	216	0	5	5	1	544	1	"stug"	1	1
"719"	6	"m"	79	3	2	2	5	216	1	6	6	1	500	7	"sympathiek"	0	2
"720"	6	"m"	80	3	2	2	3	216	1	6	6	1	538	1	"sympathiek"	0	2
"721"	6	"m"	81	3	2	1	0	216	1	6	6	1	436	1	"lief"	0	3
"722"	6	"m"	82	3	2	1	0	216	1	6	6	1	502	1	"sympathiek"	0	3
"724"	6	"m"	84	3	2	2	3	216	0	5	5	1	522	1	"irritant"	0	2
"725"	6	"m"	85	3	2	1	7	216	1	6	6	1	469	1	"lief"	0	2
"726"	6	"m"	86	3	2	1	0	216	0	5	5	1	581	1	"stug"	0	3
"727"	6	"m"	87	3	2	2	4	216	0	5	5	1	691	10	"irritant"	1	1
"728"	6	"m"	88	3	2	1	6	216	0	5	5	1	521	1	"onaardig"	0	3
"729"	6	"m"	89	3	2	2	2	216	0	5	5	1	575	1	"stug"	1	1
"730"	6	"m"	90	3	2	1	1	216	1	6	6	1	535	1	"liefhebbend"	0	3
"731"	6	"m"	91	3	2	2	4	216	1	6	6	1	571	7	"vriendelijk"	1	1
"732"	6	"m"	92	3	2	2	3	216	1	6	6	1	521	6	"liefhebbend"	0	2
"733"	6	"m"	93	3	2	1	0	216	0	5	5	1	620	1	"onaardig"	0	3
"734"	6	"m"	94	3	2	2	2	216	1	6	6	1	612	1	"aangenaam"	1	1
"735"	6	"m"	95	3	2	1	7	216	0	5	5	1	556	1	"irritant"	0	2
"736"	6	"m"	96	3	2	2	3	216	1	6	6	1	552	1	"sympathiek"	0	2
"737"	6	"m"	97	4	2	1	7	216	1	6	6	1	576	10	"sympathiek"	0	2
"738"	6	"m"	98	4	2	2	3	216	0	5	5	1	711	1	"irritant"	0	2
"740"	6	"m"	100	4	2	2	2	216	0	5	5	1	600	1	"irritant"	1	1
"741"	6	"m"	101	4	2	2	4	216	1	6	6	1	516	10	"liefhebbend"	1	1
"742"	6	"m"	102	4	2	2	5	216	1	6	6	1	643	6	"sympathiek"	0	2
"743"	6	"m"	103	4	2	1	1	216	0	5	5	1	645	7	"onaardig"	0	3
"744"	6	"m"	104	4	2	1	7	216	0	5	5	1	545	1	"onvriendelijk"	0	2
"745"	6	"m"	105	4	2	2	3	216	0	5	5	1	607	6	"humeurig"	0	2
"746"	6	"m"	106	4	2	2	2	216	0	5	5	1	517	1	"onaardig"	1	1
"747"	6	"m"	107	4	2	2	5	216	0	5	5	1	533	1	"humeurig"	0	2
"748"	6	"m"	108	4	2	2	2	216	0	5	5	1	560	1	"onsympathiek"	1	1
"749"	6	"m"	109	4	2	2	2	216	1	6	6	1	569	1	"mooi"	1	1
"750"	6	"m"	110	4	2	2	5	216	1	6	6	1	679	1	"vriendelijk"	0	2
"751"	6	"m"	111	4	2	2	3	216	1	6	6	1	564	1	"vriendelijk"	0	2
"752"	6	"m"	112	4	2	1	7	216	1	6	6	1	814	7	"sympathiek"	0	2
"753"	6	"m"	113	4	2	2	5	216	1	6	6	1	783	7	"liefhebbend"	0	2
"754"	6	"m"	114	4	2	1	6	216	1	6	6	1	718	10	"aangenaam"	0	3
"755"	6	"m"	115	4	2	1	0	216	0	5	5	1	476	7	"onaardig"	0	3
"756"	6	"m"	116	4	2	2	4	216	1	6	6	1	581	1	"vriendelijk"	1	1
"757"	6	"m"	117	4	2	1	0	216	0	5	5	1	501	7	"onvriendelijk"	0	3
"758"	6	"m"	118	4	2	1	0	216	1	6	6	1	467	1	"lief"	0	3
"759"	6	"m"	119	4	2	1	0	216	1	6	6	1	450	1	"lief"	0	3
"760"	6	"m"	120	4	2	1	6	216	0	5	5	1	615	1	"stug"	0	3
"761"	6	"m"	121	4	2	2	3	216	0	5	5	1	515	1	"stug"	0	2
"762"	6	"m"	122	4	2	1	0	216	0	5	5	1	776	1	"humeurig"	0	3
"763"	6	"m"	123	4	2	2	4	216	1	6	6	1	507	9	"lief"	1	1
"764"	6	"m"	124	4	2	2	5	216	0	5	5	1	566	8	"stug"	0	2
"765"	6	"m"	125	4	2	2	3	216	0	5	5	1	630	7	"onaardig"	0	2
"766"	6	"m"	126	4	2	2	2	216	1	6	6	1	528	8	"vriendelijk"	1	1
"767"	6	"m"	127	4	2	1	6	216	0	5	5	1	647	1	"onaardig"	0	3
"768"	6	"m"	128	4	2	2	4	216	1	6	6	1	528	6	"liefhebbend"	1	1
"773"	7	"v"	5	1	2	1	2	216	1	6	6	1	1066	7	"liefhebbend"	1	1
"774"	7	"v"	6	1	2	1	5	216	1	6	6	1	486	1	"sympathiek"	0	2
"775"	7	"v"	7	1	2	1	7	216	0	5	5	1	728	1	"onaardig"	1	1
"777"	7	"v"	9	1	2	2	6	216	0	5	5	1	1372	6	"irritant"	0	3
"778"	7	"v"	10	1	2	1	7	216	1	6	6	1	600	1	"lief"	1	1
"779"	7	"v"	11	1	2	2	1	216	1	6	6	1	568	1	"lief"	1	1
"780"	7	"v"	12	1	2	2	6	216	0	5	5	1	529	1	"stug"	0	3
"781"	7	"v"	13	1	2	2	3	216	1	6	6	1	809	1	"aangenaam"	1	1
"783"	7	"v"	15	1	2	1	5	216	0	5	5	1	842	1	"stug"	0	2
"784"	7	"v"	16	1	2	1	2	216	1	6	6	1	773	6	"sympathiek"	1	1
"785"	7	"v"	17	1	2	2	1	216	0	5	5	1	630	1	"onvriendelijk"	1	1
"786"	7	"v"	18	1	2	1	5	216	1	6	6	1	926	1	"lief"	0	2
"788"	7	"v"	20	1	2	1	7	216	1	6	6	1	1117	6	"sympathiek"	1	1
"789"	7	"v"	21	1	2	2	6	216	1	6	6	1	724	1	"aangenaam"	0	3
"791"	7	"v"	23	1	2	2	3	216	1	6	6	1	663	1	"liefhebbend"	1	1
"792"	7	"v"	24	1	2	1	0	216	0	5	5	1	572	6	"irritant"	1	1
"793"	7	"v"	25	1	2	1	5	216	0	5	5	1	724	8	"onvriendelijk"	0	2
"795"	7	"v"	27	1	2	1	2	216	1	6	6	1	857	6	"lief"	1	1
"796"	7	"v"	28	1	2	2	4	216	0	5	5	1	738	1	"stug"	0	3
"797"	7	"v"	29	1	2	2	3	216	1	6	6	1	778	1	"vriendelijk"	1	1
"798"	7	"v"	30	1	2	1	2	216	0	5	5	1	783	1	"onaardig"	1	1
"799"	7	"v"	31	1	2	2	4	216	1	6	6	1	567	7	"vriendelijk"	0	3
"800"	7	"v"	32	1	2	2	3	216	1	6	6	1	724	1	"aangenaam"	1	1
"801"	7	"v"	33	2	2	2	1	216	1	6	6	1	546	6	"aangenaam"	1	1
"802"	7	"v"	34	2	2	2	6	216	1	6	6	1	520	7	"liefhebbend"	0	3
"803"	7	"v"	35	2	2	1	7	216	0	5	5	1	566	1	"irritant"	1	1
"804"	7	"v"	36	2	2	1	2	216	0	5	5	1	593	1	"stug"	1	1
"805"	7	"v"	37	2	2	1	0	216	0	5	5	1	767	7	"onvriendelijk"	1	1
"806"	7	"v"	38	2	2	2	6	216	1	6	6	1	601	7	"aangenaam"	0	3
"807"	7	"v"	39	2	2	2	1	216	1	6	6	1	690	9	"sympathiek"	1	1
"808"	7	"v"	40	2	2	1	7	216	1	6	6	1	869	7	"aangenaam"	1	1
"809"	7	"v"	41	2	2	1	5	216	0	5	5	1	582	8	"stug"	0	2
"810"	7	"v"	42	2	2	2	4	216	1	6	6	1	486	1	"mooi"	0	3
"811"	7	"v"	43	2	2	2	6	216	1	6	6	1	483	1	"mooi"	0	3
"812"	7	"v"	44	2	2	2	4	216	1	6	6	1	435	1	"mooi"	0	3
"813"	7	"v"	45	2	2	2	1	216	1	6	6	1	376	7	"mooi"	1	1
"815"	7	"v"	47	2	2	2	6	216	0	5	5	1	736	1	"irritant"	0	3
"816"	7	"v"	48	2	2	1	5	216	0	5	5	1	680	1	"onaardig"	0	2
"817"	7	"v"	49	2	2	1	0	216	1	6	6	1	498	1	"aangenaam"	1	1
"818"	7	"v"	50	2	2	2	1	216	0	5	5	1	778	8	"irritant"	1	1
"820"	7	"v"	52	2	2	2	4	216	0	5	5	1	705	1	"onaardig"	0	3
"821"	7	"v"	53	2	2	1	0	216	0	5	5	1	502	7	"irritant"	1	1
"822"	7	"v"	54	2	2	1	5	216	1	6	6	1	498	7	"mooi"	0	2
"823"	7	"v"	55	2	2	1	7	216	1	6	6	1	400	1	"mooi"	1	1
"826"	7	"v"	58	2	2	2	6	216	1	6	6	1	740	1	"aangenaam"	0	3
"827"	7	"v"	59	2	2	2	3	216	0	5	5	1	585	6	"onvriendelijk"	1	1
"828"	7	"v"	60	2	2	2	1	216	1	6	6	1	835	1	"aangenaam"	1	1
"829"	7	"v"	61	2	2	2	4	216	0	5	5	1	816	6	"onvriendelijk"	0	3
"830"	7	"v"	62	2	2	1	5	216	1	6	6	1	514	1	"mooi"	0	2
"831"	7	"v"	63	2	2	1	0	216	1	6	6	1	777	1	"vriendelijk"	1	1
"832"	7	"v"	64	2	2	1	2	216	0	5	5	1	539	7	"stug"	1	1
"833"	7	"v"	65	3	2	2	3	216	0	5	5	1	785	7	"onaardig"	1	1
"834"	7	"v"	66	3	2	2	4	216	0	5	5	1	570	7	"onvriendelijk"	0	3
"835"	7	"v"	67	3	2	2	1	216	0	5	5	1	644	1	"humeurig"	1	1
"836"	7	"v"	68	3	2	2	4	216	1	6	6	1	575	1	"lief"	0	3
"837"	7	"v"	69	3	2	2	3	216	0	5	5	1	573	1	"onaardig"	1	1
"838"	7	"v"	70	3	2	1	5	216	0	5	5	1	539	7	"onaardig"	0	2
"839"	7	"v"	71	3	2	1	0	216	1	6	6	1	523	1	"aangenaam"	1	1
"840"	7	"v"	72	3	2	2	3	216	1	6	6	1	553	1	"aangenaam"	1	1
"842"	7	"v"	74	3	2	2	1	216	0	5	5	1	1477	7	"onvriendelijk"	1	1
